image,species,genus,continent,land_mass,subfamily,pollinator_referenced,pollinator
Cavendishia_viridiflora_Luten_Sylva_New_Ericaceae.jpg,Cavendishia_viridiflora,Cavendishia,South_America,NW,Vaccinioideae,hummingbird,bird
Cavendishia_zamorensis_Luteyn_Ericaceae_2_22.jpg,Cavendishia_zamorensis,Cavendishia,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_alatum_NYBG_Lewis2787.jpg,Ceratostema_alatum,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_auriculatum_NYBG.jpg,Ceratostema_auriculatum,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_bracteolatum_NYBG.jpg,Ceratostema_bracteolatum,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_fasciculatum-I.jpg,Ceratostema_fasciculatum,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_ferreyrae_NYBG.jpg,Ceratostema_ferreyrae,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_glans-type.jpg,Ceratostema_glans,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_lanceolatum_NYBG.jpg,Ceratostema_lanceolatum,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_lanigerum_NYBG.jpg,Ceratostema_lanigerum,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_megabracteatum_Luten_New_Ericaceae_10.jpg,Ceratostema_megabracteatum,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_megalobum_NYBG.jpg,Ceratostema_megalobum,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_nodosum-I.jpg,Ceratostema_nodosum,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_oyacachiensis_Luteyn.jpg,Ceratostema_oyacachiensis,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_pedunculatum_NYBG.jpg,Ceratostema_pedunculatum,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_pendens_Luteyn.jpg,Ceratostema_pendens,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_pubescens_Luteyn.jpg,Ceratostema_pubescens,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_rauhii_NYBG.jpg,Ceratostema_rauhii,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Ceratostema_silvicola_Conservatory_NYBG_RKriebel_5.jpg,Ceratostema_silvicola,Ceratostema,South_America,NW,Vaccinioideae,hummingbird,bird
Chamaedaphne_calyculata_Gleason_E_NAM.jpg,Chamaedaphne_calyculata,Chamaedaphne,Europe,OW,Vaccinioideae,insect,insect
Chamaedaphne_calyculata_Wood1961.jpg,Chamaedaphne_calyculata,Chamaedaphne,Europe,OW,Vaccinioideae,insect,insect
Coilostigma_glabrum_Oliver.jpg,Erica_quadrifida,Erica,Africa,OW,Ericoideae,-,unknown
Coilostigma_zeyherianum_Oliver.jpg,Erica_zeyheriana,Erica,Africa,OW,Ericoideae,-,unknown
Coleanthera_myrtoides_Mueller.jpg,Coleanthera_myrtoides,Coleanthera,Australia,OW,Styphelioideae,insect,insect
Comarostaphylis_arbutoides_MO.jpg,Comarostaphylis_arbutoides,Comarostaphylis,South_America,NW,Arbutoideae,insect,insect
Comarostaphylis_discolor_macvaughii_Luteyn_Ericaceae_18.jpg,Comarostaphylis_discolor,Comarostaphylis,South_America,NW,Arbutoideae,insect,insect
Comarostaphylis_discolor_manantlensis_Luteyn_Ericaceae_20.jpg,Comarostaphylis_discolor,Comarostaphylis,South_America,NW,Arbutoideae,insect,insect
Comarostaphylis_glauscens_Luteyn_Ericaceae_21.jpg,Comarostaphylis_glaucescens,Comarostaphylis,North_America,NW,Arbutoideae,hummingbird,bird
Comarostaphylis_longifolia_Luteyn_Ericaceae_22.jpg,Comarostaphylis_longifolia,Comarostaphylis,South_America,NW,Arbutoideae,insect,insect
Comarostaphylis_macvaughii_1035_001.jpg,Comarostaphylis_macvaughii,Comarostaphylis,North_America,NW,Arbutoideae,insect,insect
Comarostaphylis_poliana_Luteyn_Ericaceae_23.jpg,Comarostaphylis_polifolia,Comarostaphylis,South_America,NW,Arbutoideae,insect,insect
Comarostaphylis_polifolia_coahuilensis_1035_001.jpg,Comarostaphylis_polifolia,Comarostaphylis,South_America,NW,Arbutoideae,insect,insect
Comarostaphylis_sharpii_Dorr_Comarostaphylis.jpg,Comarostaphylis_sharpii,Comarostaphylis,South_America,NW,Arbutoideae,insect,insect
Comarostaphylis_spinulosa_subsp._glandulifera_Diggs_New_Comarostaphylis.jpg,Comarostaphylis_spinulosa,Comarostaphylis,South_America,NW,Arbutoideae,insect,insect
Conostephium_marchantiorum_Strid_New_Leucopogon.jpg,Conostephium_marchantiorum,Conostephium,Australia,OW,Styphelioideae,insect,insect
Conostephium_pendulum_Delessert.jpg,Conostephium_pendulum,Conostephium,Australia,OW,Styphelioideae,insect,insect
Conostephium_pendulum_Houston.jpg,Conostephium_pendulum,Conostephium,Australia,OW,Styphelioideae,insect,insect
Cosmelia_rubra_KEIGHERY_Western_Australi.jpg,Cosmelia_rubra,Cosmelia,Australia,OW,Styphelioideae,honeyeater,bird
Craibiodendron_henryi_Tropicos.jpg,Craibiodendron_henryi,Craibiodendron,Asia,OW,Vaccinioideae,-,unknown
Craibiodendron_scleranthum_Judd.jpg,Craibiodendron_scleranthum,Craibiodendron,Asia,OW,Vaccinioideae,-,unknown
Craibiodendron_stellatum_Judd.jpg,Craibiodendron_stellatum,Craibiodendron,Asia,OW,Vaccinioideae,-,unknown
Craibiodendron_vietnamense_Judd.jpg,Craibiodendron_vietnamense,Craibiodendron,Asia,OW,Vaccinioideae,-,unknown
Craibiodendron_yunnanense_Judd.jpg,Craibiodendron_yunnanense,Craibiodendron,Asia,OW,Vaccinioideae,-,unknown
Croninia_kingiana_Powell.jpg,Croninia_kingiana,Croninia,Australia,OW,Styphelioideae,-,unknown
Cyathodes_divaricata_Higham.jpg,Cyathodes_divaricata,Cyathodes,Australia,OW,Styphelioideae,honeyeater,bird
Cyathodes_glauca_Billardiere.jpg,Cyathodes_glauca,Cyathodes,Australia,OW,Styphelioideae,insect,insect
Cyathodes_platystoma_Weiller.jpg,Cyathodes_platystoma,Cyathodes,Australia,OW,Styphelioideae,insect,insect
Cyathodes_sulcata_Jarman.jpg,Planocarpa_sulcata,Cyathodes,Australia,OW,Styphelioideae,-,unknown
Daboecia_cantabrica_Copeland_Rhododendroideae.jpg,Daboecia_cantabrica,Daboecia,Europe,OW,Ericoideae,-,unknown
Demosthenesia_cordifolia_Luten_New_Ericaceae_7.jpg,Demosthenesia_cordifolia,Demosthenesia,South_America,NW,Vaccinioideae,hummingbird,bird
Demosthenesia_mandonii_MO.jpg,Demosthenesia_mandonii,Demosthenesia,South_America,NW,Vaccinioideae,hummingbird,bird
Demosthenesia_vilcabambensis_Luteyn7.jpg,Demosthenesia_vilcabambensis,Demosthenesia,South_America,NW,Vaccinioideae,hummingbird,bird
Didonica_crassiflora_Luteyn_Didonica.jpg,Didonica_crassiflora,Didonica,South_America,NW,Vaccinioideae,hummingbird,bird
Didonica_panamensis_MO.jpg,Didonica_panamensis,Didonica,South_America,NW,Vaccinioideae,hummingbird,bird
Didonica_pendula_MO.jpg,Didonica_pendula,Didonica,South_America,NW,Vaccinioideae,hummingbird,bird
Dimorphanthera_amoena_K.Kron_website.jpg,Dimorphanthera_amoena,Dimorphanthera,Australia,OW,Vaccinioideae,honeyeater,bird
Dimorphanthera_dekockii_New_Guinea.jpg,Dimorphanthera_dekockii,Dimorphanthera,Asia,OW,Vaccinioideae,honeyeater,bird
Dimorphanthera_glauca_1035_001.jpg,Dimorphanthera_glauca,Dimorphanthera,Australia,OW,Vaccinioideae,-,unknown
Dimorphanthera_kempteriana_.jpg,Dimorphanthera_kempteriana,Dimorphanthera,Asia,OW,Vaccinioideae,honeyeater,bird
Dimorphanthera_tedentii_1035_001.jpg,Dimorphanthera_tedentii,Dimorphanthera,Australia,OW,Vaccinioideae,-,unknown
Dimorphanthera_velutina_1035_001.jpg,Dimorphanthera_velutina,Dimorphanthera,Asia,OW,Vaccinioideae,-,unknown
Dimorphanthera_velutina.jpg,Dimorphanthera_velutina,Dimorphanthera,Asia,OW,Vaccinioideae,-,unknown
Diplycosia_balgooyi_S0960428613000309a.jpg,Diplycosia_balgooyi,Diplycosia,Asia,OW,Vaccinioideae,-,unknown
Diplycosia_celebensis_S0960428613000309a.jpg,Diplycosia_celebensis,Diplycosia,Asia,OW,Vaccinioideae,-,unknown
Diplycosia_ciliolata_Hooker.jpg,Diplycosia_ciliolata,Diplycosia,Asia,OW,Vaccinioideae,-,unknown
Diplycosia_clementium_Sleumer.jpg,Diplycosia_clementium,Diplycosia,Asia,OW,Vaccinioideae,-,unknown
Diplycosia_gallowayana_S0960428613000309a.jpg,Diplycosia_gallowayana,Diplycosia,Asia,OW,Vaccinioideae,-,unknown
Diplycosia_glaucicaulis_S0960428613000309a.jpg,Diplycosia_glaucicaulis,Diplycosia,Asia,OW,Vaccinioideae,-,unknown
Diplycosia_hendriana_S0960428613000309a.jpg,Diplycosia_hendriana,Diplycosia,Asia,OW,Vaccinioideae,-,unknown
Diplycosia_indica_Debta.jpg,Diplycosia_indica,Diplycosia,Asia,OW,Vaccinioideae,-,unknown
Diplycosia_kinabaluensis_Stapf.jpg,Diplycosia_kinabaluensis,Diplycosia,Asia,OW,Vaccinioideae,-,unknown
Diplycosia_minutiflora_var._glandulifera_S0960428613000309a.jpg,Diplycosia_minutiflora,Diplycosia,Asia,OW,Vaccinioideae,-,unknown
Diplycosia_pinifolia_Stapf.jpg,Diplycosia_pinifolia,Diplycosia,Asia,OW,Vaccinioideae,-,unknown
Diplycosia_supyanii_S0960428613000309a.jpg,Diplycosia_supyanii,Diplycosia,Asia,OW,Vaccinioideae,-,unknown
Disterigma_acuminatum_Pedraza_2010_1_1.jpg,Disterigma_acuminatum,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_agathosmoides_Pedraza_2010_1_1.jpg,Disterigma_agathosmoides,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_alaternoides_Pedraza_2010_1_1.jpg,Disterigma_alaternoides,Disterigma,South_America,NW,Vaccinioideae,insect,insect
Disterigma_appendiculatum_Pedraza_2010_1_2.jpg,Disterigma_appendiculatum,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_appendiculatum_Pedraza_Three_new_Disterigma.jpg,Disterigma_appendiculatum,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_baguense_Pedraza_2010_1_2.jpg,Disterigma_baguense,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_balslevii_Pedraza_2010_1_2.jpg,Disterigma_balslevii,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_bracteatum_Luteyn.jpg,Disterigma_bracteatum,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_campanulatum_Pedraza_2010_1_1.jpg,Disterigma_campanulatum,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_chocoanum_Pedraza_2010_1_2.jpg,Disterigma_chocoanum,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_cryptocalyx_Pedraza_2010_1_1.jpg,Disterigma_cryptocalyx,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_dumontii_Luteyn_New_Ericaceae_9.jpg,Disterigma_dumontii,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_empetrifolium_MO.jpg,Disterigma_empetrifolium,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_empetrifolium_Pedraza_2010_6.jpg,Disterigma_empetrifolium,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_hiatus_Pedraza_Three_new_Disterigma.jpg,Disterigma_hiatus,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_humboldtii_Pedraza.jpg,Disterigma_humboldtii,Disterigma,South_America,NW,Vaccinioideae,insect,insect
Disterigma_humboldtii_Tropicos.jpg,Disterigma_humboldtii,Disterigma,South_America,NW,Vaccinioideae,insect,insect
Disterigma_micranthum_Pedraza_2010_1_1.jpg,Disterigma_micranthum,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_ollacheum_Pedraza.jpg,Disterigma_ollacheum,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_pernettyoides_Pedraza_2010_13.jpg,Disterigma_pernettyoides,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_stereophyllum_Pedraza_2010_1_1.jpg,Disterigma_stereophyllum,Disterigma,South_America,NW,Vaccinioideae,-,intermediate
Disterigma_synanthum_Pedraza_2010_6.jpg,Disterigma_synanthum,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_utleyorum_Pedraza_2010_1_1.jpg,Disterigma_utleyorum,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Disterigma_verruculatum_Pedraza_Three_new_Disterigma.jpg,Disterigma_verruculatum,Disterigma,South_America,NW,Vaccinioideae,-,unknown
Dracophyllum_alticola_Venter.jpg,Dracophyllum_alticola,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_balansae_Venter.jpg,Dracophyllum_balansae,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_cosmelioides_Venter.jpg,Dracophyllum_cosmelioides,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_fiordense_Venter.jpg,Dracophyllum_fiordense,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_fitzgeraldii_Venter.jpg,Dracophyllum_fitzgeraldii,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_latifolium_Venter.jpg,Dracophyllum_latifolium,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_longifolium_Hooker.jpg,Dracophyllum_longifolium,Dracophyllum,Australia,OW,Styphelioideae,honeyeater,bird
Dracophyllum_macranthum_Venter.jpg,Dracophyllum_macranthum,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_marmoricola_Venter.jpg,Dracophyllum_marmoricola,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_menziesii_Venter.jpg,Dracophyllum_menziesii,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_milliganii_Venter.jpg,Dracophyllum_milligani,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_oceanicum_Venter.jpg,Dracophyllum_oceanicum,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_ophioliticum_Venter.jpg,Dracophyllum_ophioliticum,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_ouaiemense_Venter.jpg,Dracophyllum_ouaiemense,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_ramosum_Venter.jpg,Dracophyllum_ramosum,Dracophyllum,Australia,OW,Styphelioideae,insect,insect
Dracophyllum_sayeri_Venter.jpg,Dracophyllum_sayeri,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_scoparium_Hooker.jpg,Dracophyllum_scoparium,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_secundum_Venter.jpg,Dracophyllum_secundum,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_strictum_Venter.jpg,Dracophyllum_strictum,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_townsonii_Venter.jpg,Dracophyllum_townsonii,Dracophyllum,Australia,OW,Styphelioideae,-,unknown
Dracophyllum_traversii_Venter.jpg,Dracophyllum_traversii,Dracophyllum,Australia,OW,Styphelioideae,insect,insect
Dracophyllum_verticillatum_Labill.jpg,Dracophyllum_verticillatum,Dracophyllum,Australia,OW,Styphelioideae,insect,insect
Empodoclesia_stipitata_Luten_New_Ericaceae.jpg,Empedoclesia_stipitata,Empodoclesia,South_America,NW,Vaccinioideae,hummingbird,bird
Enkianthus_campanulatus_2_Anderberg_1994_Enkianthus.jpg,Enkianthus_campanulatus,Enkianthus,Asia,OW,Enkianthoideae,insect,insect
Enkianthus_campanulatus_Anderberg_1994_Enkianthus.jpg,Enkianthus_campanulatus,Enkianthus,Asia,OW,Enkianthoideae,insect,insect
Enkianthus_cernuus_Anderberg_1994_Enkianthus.jpg,Enkianthus_cernuus,Enkianthus,Asia,OW,Enkianthoideae,insect,insect
Enkianthus_chinensis_Tropicos.jpg,Enkianthus_chinensis,Enkianthus,Asia,OW,Enkianthoideae,insect,insect
Enkianthus_pauciflorus_Anderberg_1994_Enkianthus.jpg,Enkianthus_pauciflorus,Enkianthus,Asia,OW,Enkianthoideae,insect,insect
Enkianthus_perulatus_Anderberg_1994_Enkianthus.jpg,Enkianthus_perulatus,Enkianthus,Asia,OW,Enkianthoideae,insect,insect
Enkianthus_quinqueflorus_Anderberg_1994_Enkianthus.jpg,Enkianthus_quinqueflorus,Enkianthus,Asia,OW,Enkianthoideae,insect,insect
Enkianthus_serrulatus_Tropicos.jpg,Enkianthus_serrulatus,Enkianthus,Asia,OW,Enkianthoideae,insect,insect
Enkianthus_subsessilis_Anderberg_1994_Enkianthus.jpg,Enkianthus_subsessilis,Enkianthus,Asia,OW,Enkianthoideae,insect,insect
Epacris_apsleyensis_Crowden.jpg,Epacris_apsleyensis,Epacris,Australia,OW,Styphelioideae,-,unknown
Epacris_cerasicollina_Crowden_Muelleria.jpg,Epacris_cerasicollona,Epacris,Australia,OW,Styphelioideae,-,unknown
Epacris_crassifolia_crassifolia_Crowden.jpg,Epacris_crassifolia,Epacris,Australia,OW,Styphelioideae,-,unknown
Epacris_crassifolia_macroflora_Crowden.jpg,Epacris_crassifolia,Epacris,Australia,OW,Styphelioideae,-,unknown
Epacris_grandis_Crowden.jpg,Epacris_grandis,Epacris,Australia,OW,Styphelioideae,-,unknown
Epacris_impressa_Powell.jpg,Epacris_impressa,Epacris,Australia,OW,Styphelioideae,honeyeater,bird
Epacris_lanuginosa_Billardiere.jpg,Epacris_lanuginosa,Epacris,Australia,OW,Styphelioideae,insect,insect
Epacris_moscalianus_Crowden_Muelleria.jpg,Epacris_moscalianus,Epacris,Australia,OW,Styphelioideae,-,unknown
Epacris_tasmanica_Crowden_Muelleria.jpg,Epacris_tasmanica,Epacris,Australia,OW,Styphelioideae,-,unknown
Epacris_virgata_Crowden_Menadue.jpg,Epacris_virgata,Epacris,Australia,OW,Styphelioideae,-,unknown
Epigaea_asiatica_MO.jpg,Epigaea_asiatica,Epigaea,Asia,OW,Ericoideae,insect,insect
Epigaea_repens_JRose.jpg,Epigaea_repens,Epigaea,North_America,NW,Ericoideae,insect,insect
Eremia_brevifolia_Oliver.jpg,Erica_velatiflora,Erica,Africa,OW,Ericoideae,-,unknown
Eremia_calycina_Oliver.jpg,Erica_bokkeveldia,Erica,Africa,OW,Ericoideae,-,unknown
Eremia_curvistyla_Oliver.jpg,Erica_curvistyla,Erica,Africa,OW,Ericoideae,-,unknown
Eremia_florifera_Oliver.jpg,Erica_florifera,Erica,Africa,OW,Ericoideae,-,unknown
Eremia_peltata_Oliver.jpg,Erica_cetrata,Erica,Africa,OW,Ericoideae,-,unknown
Eremia_recurvata_Oliver.jpg,Erica_recurvifolia,Erica,Africa,OW,Ericoideae,-,unknown
Eremia_totta_Oliver.jpg,Erica_totta,Erica,Africa,OW,Ericoideae,-,unknown
Eremiella_outeniquae_Oliver.jpg,Erica_outeniquae,Erica,Africa,OW,Ericoideae,-,unknown
Erica_abbottii_Oliver.jpg,Erica_abbottii,Erica,Africa,OW,Ericoideae,-,unknown
Erica_abietina_Pirie.jpg,Erica_abietina,Erica,Africa,OW,Ericoideae,sunbird,bird
Erica_aestiva_Schumann_Erica.jpg,Erica_aestiva,Erica,Africa,OW,Ericoideae,insect,insect
Erica_agglutinans_Oliver.jpg,Erica_agglutinans,Erica,Africa,OW,Ericoideae,insect,insect
Erica_albertyniae_oliver_monograp_134.jpg,Erica_albertyniae,Erica,Africa,OW,Ericoideae,insect,insect
Erica_algida_Schumann_Erica.jpg,Erica_algida,Erica,Africa,OW,Ericoideae,insect,insect
Erica_alnea_Oliver.jpg,Erica_alnea,Erica,Africa,OW,Ericoideae,-,unknown
Erica_altevivens_Schumann_Erica.jpg,Erica_altevivens,Erica,Africa,OW,Ericoideae,insect,insect
Erica_amalophylla_Oliver.jpg,Erica_amalophylla,Erica,Africa,OW,Ericoideae,-,unknown
Erica_ampullacea_corolla_Baker_Oliver_Erica_1.jpg,Erica_ampullacea,Erica,Africa,OW,Ericoideae,insect,long_proboscis_fly
Erica_ampullacea_Pirie.jpg,Erica_ampullacea,Erica,Africa,OW,Ericoideae,insect,long_proboscis_fly
Erica_ampullacea_Schumann_Erica.jpg,Erica_ampullacea,Erica,Africa,OW,Ericoideae,insect,long_proboscis_fly
Erica_aneimena_Schumann_Erica.jpg,Erica_aneimena,Erica,Africa,OW,Ericoideae,-,unknown
Erica_anemodes_Oliver.jpg,Erica_anemodes,Erica,Africa,OW,Ericoideae,-,unknown
Erica_angulifer_Oliver.jpg,Erica_anguliger,Erica,Africa,OW,Ericoideae,insect,insect
Erica_angulosa_oliver_monograp_179.jpg,Erica_angulosa,Erica,Africa,OW,Ericoideae,insect,wind
Erica_annalis_Oliver.jpg,Erica_annalis,Erica,Africa,OW,Ericoideae,-,unknown
Erica_annectens_Schumann_Erica.jpg,Erica_annectans,Erica,Africa,OW,Ericoideae,sunbird,bird
Erica_arachnocalyx_Oliver.jpg,Erica_arachnocalyx,Erica,Africa,OW,Ericoideae,insect,insect
Erica_areolata_Oliver_monograp_379.jpg,Erica_areolata,Erica,Africa,OW,Ericoideae,insect,wind
Erica_aristata_Baker_Oliver_Erica_1.jpg,Erica_aristata,Erica,Africa,OW,Ericoideae,insect,long_proboscis_fly
Erica_aristata_Pirie.jpg,Erica_aristata,Erica,Africa,OW,Ericoideae,insect,long_proboscis_fly
Erica_artemesioides_Oliver_monograp_382.jpg,Erica_artemesioides,Erica,Africa,OW,Ericoideae,-,unknown
Erica_atromontana_Oliver.jpg,Erica_atromontana,Erica,Africa,OW,Ericoideae,insect,insect
Erica_autumnalis_Schumann_Erica.jpg,Erica_autumnalis,Erica,Africa,OW,Ericoideae,insect,insect
Erica_axillaris_1_Oliver_monograp_390.jpg,Erica_axillaris,Erica,Africa,OW,Ericoideae,insect,wind
Erica_bakeri_Baker.jpg,Erica_bakeri,Erica,Africa,OW,Ericoideae,-,unknown
Erica_banksia_Baker_Oliver_Erica_1.jpg,Erica_banksia,Erica,Africa,OW,Ericoideae,sunbird,bird
Erica_banksiana_Schumann_Erica.jpg,Erica_banksiana,Erica,Africa,OW,Ericoideae,-,unknown
Erica_bauera_corolla_Baker_Oliver_Erica_1.jpg,Erica_bauera,Erica,Africa,OW,Ericoideae,-,unknown
Erica_bauera_Mugrabi.jpg,Erica_bauera,Erica,Africa,OW,Ericoideae,-,unknown
Erica_bauera_Schumann_Erica.jpg,Erica_bauera,Erica,Africa,OW,Ericoideae,-,unknown
Erica_benguelensis_Engler.jpg,Erica_benguelensis,Erica,Africa,OW,Ericoideae,insect,wind
Erica_benthamiana_oliver_monograp_192.jpg,Erica_benthamiana,Erica,Africa,OW,Ericoideae,insect,insect
Erica_bergiana_Baker.jpg,Erica_bergiana,Erica,Africa,OW,Ericoideae,insect,insect
Erica_bergiana_Schumann_Erica.jpg,Erica_bergiana,Erica,Africa,OW,Ericoideae,insect,insect
Erica_bibax_Oliver.jpg,Erica_bibax,Erica,Africa,OW,Ericoideae,sunbird,bird
Erica_bicolor_Schumann_Erica.jpg,Erica_bicolor,Erica,Africa,OW,Ericoideae,insect,insect
Erica_binaria_Oliver_monograp_404.jpg,Erica_binaria,Erica,Africa,OW,Ericoideae,-,unknown
Erica_blaerioides_Oliver.jpg,Erica_blaerioides,Erica,Africa,OW,Ericoideae,-,unknown
Erica_blandiflora_Schumann_Erica.jpg,Erica_blandiflora,Erica,Africa,OW,Ericoideae,-,unknown
Erica_blenna_Palser.jpg,Erica_blenna,Erica,Africa,OW,Ericoideae,insect,insect
Erica_bokkeveldia_Oliver.jpg,Erica_bokkeveldia,Erica,Africa,OW,Ericoideae,-,unknown
Erica_bolusanthus_Oliver.jpg,Erica_bolusanthus,Erica,Africa,OW,Ericoideae,-,unknown
Erica_boucheri_Oliver_monograp_395.jpg,Erica_boucheri,Erica,Africa,OW,Ericoideae,-,unknown
Erica_bowieana_Palser.jpg,Erica_bauera,Erica,Africa,OW,Ericoideae,-,unknown
Erica_brachialis_Schumann_Erica.jpg,Erica_brachialis,Erica,Africa,OW,Ericoideae,sunbird,bird
Erica_bracteolaris_Palser.jpg,Erica_bracteolaris,Erica,Africa,OW,Ericoideae,insect,insect
Erica_bracteolaris_Schumann_Erica.jpg,Erica_bracteolaris,Erica,Africa,OW,Ericoideae,insect,insect
Erica_bredasiana_Oliver_monograp_397.jpg,Erica_bredasiana,Erica,Africa,OW,Ericoideae,-,unknown
Erica_brownii_oliver_monograp_158.jpg,Erica_brownii,Erica,Africa,OW,Ericoideae,-,unknown
Erica_bruniades_Palser.jpg,Erica_bruniades,Erica,Africa,OW,Ericoideae,insect,insect
Erica_burchelliana_Oliver.jpg,Erica_burchelliana,Erica,Africa,OW,Ericoideae,-,unknown
Erica_cabernetea_Oliver_Three_New_Erica.jpg,Erica_cabernetea,Erica,Africa,OW,Ericoideae,-,unknown
Erica_calcareophila_Schumann_Erica.jpg,Erica_calcareophila,Erica,Africa,OW,Ericoideae,insect,insect
Erica_calcicola_Oliver_monograp_385.jpg,Erica_calcicola,Erica,Africa,OW,Ericoideae,-,unknown
Erica_calycina_Palser.jpg,Erica_calycina,Erica,Africa,OW,Ericoideae,insect,insect
Erica_cameronii_Baker_Oliver_Erica_1.jpg,Erica_cameronii,Erica,Africa,OW,Ericoideae,sunbird,bird
Erica_campanularia_Schumann_Erica.jpg,Erica_campanularia,Erica,Africa,OW,Ericoideae,-,unknown
Erica_campanularis_Schumann_Erica.jpg,Erica_campanularis,Erica,Africa,OW,Ericoideae,insect,insect
Erica_capillaris_Schumann_Erica.jpg,Erica_capillaris,Erica,Africa,OW,Ericoideae,insect,insect
Erica_capitata_Palser.jpg,Erica_capitata,Erica,Africa,OW,Ericoideae,insect,insect
Erica_caprina_Oliver.jpg,Erica_caprina,Erica,Africa,OW,Ericoideae,-,unknown
Erica_cavartica_Oliver.jpg,Erica_cavartica,Erica,Africa,OW,Ericoideae,-,unknown
Erica_cedromontana_Oliver_Three_New_Erica.jpg,Erica_cedromontana,Erica,Africa,OW,Ericoideae,-,unknown
Erica_ceraria_Oliver.jpg,Erica_ceraria,Erica,Africa,OW,Ericoideae,-,unknown
Erica_cereris_oliver_monograp_328.jpg,Erica_cereris,Erica,Africa,OW,Ericoideae,insect,insect
Erica_cetrata_Oliver.jpg,Erica_cetrata,Erica,Africa,OW,Ericoideae,-,unknown
Erica_chamissonis_Baker_Oliver_Erica_3.jpg,Erica_chamissonis,Erica,Africa,OW,Ericoideae,insect,insect
Erica_chamissonis_Palser.jpg,Erica_chamissonis,Erica,Africa,OW,Ericoideae,insect,insect
Erica_chamissonis_Schumann_Erica.jpg,Erica_chamissonis,Erica,Africa,OW,Ericoideae,insect,insect
Erica_chionodes_Oliver.jpg,Erica_chionodes,Erica,Africa,OW,Ericoideae,insect,wind
Erica_chionophila_Oliver.jpg,Erica_chionophila,Erica,Africa,OW,Ericoideae,-,unknown
